entity	label	aipu	oocc_item	oocc_pages	ref_pages	pdf
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-503D32DC-38DB-47A3-A04A-A82683E364A5	https://wikibase.inguma.eus/entity/Q44169	97-101	XI: 97-101	7LPMKQL5
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-A23A1322-604E-4F33-B546-D0A2B3EEE9FB	https://wikibase.inguma.eus/entity/Q44174	327-331	XIII: 330	K295DI6Y
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-E5FF1022-C9C4-4447-BF37-CB916130E38A	https://wikibase.inguma.eus/entity/Q44179	41-51	XI: 45	6TT6N8MM
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-0F63A4B6-18CF-45AB-8E34-1AC07589CF37	https://wikibase.inguma.eus/entity/Q44180	449-456	VIII: 455	7S5YBM5D
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-5F0438C7-4DFB-4B24-AA87-56027E284341	https://wikibase.inguma.eus/entity/Q44185	455-457	VII: 456	RXR4KU5X
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-9D5A51F6-9103-4E99-8462-EF617F81C83F	https://wikibase.inguma.eus/entity/Q44196	67-78	X: 73	369E3C9E
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-DB313753-F9EE-4C4D-8B7D-EEDBCDBAF2A2	https://wikibase.inguma.eus/entity/Q44197	557-579	XI: 572, XI: 577	M5QHTHJG
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-DCB0E1A8-CEF5-432C-BF35-CCCB3C83599A	https://wikibase.inguma.eus/entity/Q44199	317-326	XIII: 322-324	ZWYB9TS9
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-26C428B3-01E3-43C3-81F9-C9652B8313F7	https://wikibase.inguma.eus/entity/Q44203	107-112	XI: 109-110	Y5JSCP2G
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-6C8A025C-D090-498D-8260-2B64688B4355	https://wikibase.inguma.eus/entity/Q44207	269-300	VII: 271 n. 2, VII: 273, VII: 291, VII: 293	N4A8VGKR
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-E64733E6-AB9F-4A38-B23A-21106ED9666B	https://wikibase.inguma.eus/entity/Q44213	277-289	XIII: 279, XIII: 285, XIII: 287	ENTKY4M9
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-86C08CD7-D2A4-4E58-A8D8-5A3FB39ED922	https://wikibase.inguma.eus/entity/Q44224	384-411	VII: 386, VII: 406, VII: 409	X3JGAKGA
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-23BA2C5D-110B-4130-B88B-12737C5586A5	https://wikibase.inguma.eus/entity/Q44225	177-194	VII: 189-190, VII: 193	9YJ6UMP8
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-41AD5923-C959-41C2-AC29-DE209B785F77	https://wikibase.inguma.eus/entity/Q44242	193-214	VIII: 194-195	TIRT73TA
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-EEA8D547-4CB8-4531-8C71-0C3CB27AE842	https://wikibase.inguma.eus/entity/Q44248	207-223	XI: 220, XI: 222	CHMDSUXM
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-6B75BBF6-03D3-449E-81A5-41D72D2DFBBC	https://wikibase.inguma.eus/entity/Q44255	1-235	IX: 40, IX: 56, IX: 123, IX: 157	BDAW24XE
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-1266FC75-302A-4806-AC3A-4C8A1C490128	https://wikibase.inguma.eus/entity/Q44264	93-108	VII: 96, VII: 98 n. 17	5MP4ITQ9
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-9EC6944F-EE3A-47A3-ACF3-2747697A1711	https://wikibase.inguma.eus/entity/Q44266	139-152	XIV: 143	FXUXJKI6
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-37F805D5-E1F0-4349-BF78-3E2B4E247709	https://wikibase.inguma.eus/entity/Q44270	7-36	XIV: 25	6ZZ9T2NE
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-02F363BF-1D58-4571-A561-3D5EADF4C0FF	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 253	YHKGRKY9
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-BA6A31B1-1788-4B76-B10D-06E679758239	https://wikibase.inguma.eus/entity/Q44281	379-395	V: 386, V: 393 n. 30,	LW4NGFAG
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-6BA41262-6452-4D62-BDE1-2F37F8FBD7AF	https://wikibase.inguma.eus/entity/Q44287	327-350	XI: 337, XI: 346	XL3A3E4W
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-79648FF3-827C-444E-9749-6949BCCBA0AB	https://wikibase.inguma.eus/entity/Q44291	235-267	VII: 241, VII: 263	MJSUP3TQ
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-CB80F3D8-D56C-42B6-8565-4545B32D56F1	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 36, VIII: 70, VIII: 86, VIII: 152 n. af, VIII: 161, VIII: 188	DUY7WYGS
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-E17340F0-2E39-4256-95F2-85D8BEB74A38	https://wikibase.inguma.eus/entity/Q44301	13-66	IV: 55-56	78T2CJPF
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-680B9076-D5B6-4142-96E7-1C7F1F43B4B6	https://wikibase.inguma.eus/entity/Q44306	87-95	XI: 87-93	D6MDPZEN
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-63808F34-CD54-405F-AE87-7C088EEA4513	https://wikibase.inguma.eus/entity/Q44309	343-358	I: 349	9R8Z6JU3
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-4AEFF0D9-F6B9-4070-88D6-7086B44B0CB4	https://wikibase.inguma.eus/entity/Q44315	267-284	VIII: 269-270	KDCQ6NPH
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-F0CC3879-D28D-43C1-B719-EE9E52A7F3C0	https://wikibase.inguma.eus/entity/Q44319	611-647	VII: 626, VII: 641 n. m	WEM9U6B4
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-150D2433-0116-4D13-8E3F-E05E203D485E	https://wikibase.inguma.eus/entity/Q44326	299-326	XI: 306	UIXT27W3
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-2C87623F-27AB-47B0-B384-9341EEB423EA	https://wikibase.inguma.eus/entity/Q44335	9-26	XI: 11	LYCXS3ET
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-F382E07B-9492-4EB9-8152-7D792A28833F	https://wikibase.inguma.eus/entity/Q44341	215-231	X: 230	S4D39KVC
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-81C042FB-4F31-4338-A07C-C33837D43781	https://wikibase.inguma.eus/entity/Q44359	623-639	VIII: 638 n. 55, VIII: 639	DS8PFKDY
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-EE58949F-C52A-4509-958B-EB583D5913D8	https://wikibase.inguma.eus/entity/Q44364	437-446	X: 438	UR6VQ24F
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-CC2EC986-5ABC-4B0D-9A9B-1F0F1608A677	https://wikibase.inguma.eus/entity/Q44372	197-243	V: 215 n. 15	64HLZ7FG
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-52D6979F-69B7-41B4-B767-183CABF73BFD	https://wikibase.inguma.eus/entity/Q44396	209-212	VII: 210-211	KIHU2IYA
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-059E38BA-377E-44D8-BD91-ADC20A05BD58	https://wikibase.inguma.eus/entity/Q44397	463-484	VII: 464 n. 2	MJXU93MR
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-B6287834-0943-4082-AB67-FF7622A644F7	https://wikibase.inguma.eus/entity/Q44400	1-197	XII: 9, XII: 68, XII: 92, XII: 106, XII: 142	PVQIHUN5
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-92CEE1CE-4A60-4222-BFF4-8FD6E450D113	https://wikibase.inguma.eus/entity/Q44401	1-115	V: 12, V: 42, V: 44	PBNV3TBD
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-9376C15A-4265-4547-9712-92DDDB58BC36	https://wikibase.inguma.eus/entity/Q44406	47-50	VII: 49 n. a	4LLSSV5P
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-DBC185D8-4784-4DCD-BFD2-0D8F932566BB	https://wikibase.inguma.eus/entity/Q44418	411-413	XIII: 412-413	HQXIVXTU
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-F85D4288-C0B0-4A16-9D7D-DE508F716743	https://wikibase.inguma.eus/entity/Q44433	269-270	XI: 270	VLWANV63
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-AED07A21-379C-47DA-A638-9F4AD741AEC5	https://wikibase.inguma.eus/entity/Q44522	83-86	XI: 84	TIDE8CQI
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-1AD4C152-AE82-43C4-9685-E26044D981BD	https://wikibase.inguma.eus/entity/Q44527	257-258	X: 257	TV96JZ84
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-BC0E1BBF-5C1C-44CB-93DA-9C8705CD3975	https://wikibase.inguma.eus/entity/Q44553	455-458	XIV: 455	IREWRE5A
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-5C795E37-9BE2-405A-A865-031E93333A31	https://wikibase.inguma.eus/entity/Q44557	277-296	XI: 287, XI: 289-290	CFXPEQ6M
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-C57F8184-0375-49D7-88F9-E08510A5DC17	https://wikibase.inguma.eus/entity/Q44561	697-700	VII: 699	9LC3GUTJ
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-36C86B95-ABF5-4EBD-A495-FDA052C06622	https://wikibase.inguma.eus/entity/Q44564	227-228	XI: 228	VNX9SAP4
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-36182B33-1439-46C3-A350-8380F6C793FD	https://wikibase.inguma.eus/entity/Q44565	97-111	XIV: 97, XIV: 102	AI78GWPZ
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-B7C8B576-B195-400C-807B-B693BE9914F5	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 92, XIII: 94, XIII: 125-126, XIII: 128, XIII: 130, XIII: 138, XIII: 173	EBL26GYI
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-039081C6-D532-40EA-AEF6-B9ECBAFC8348	https://wikibase.inguma.eus/entity/Q44595	3-11	IV: 10	PM6TPKQF
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-F34C97DB-8866-47A6-891C-DACFC07165BE	https://wikibase.inguma.eus/entity/Q44630	309-326	IX: 311-326	48CFPPP2
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-2E4435FD-8630-4B90-A44C-D925D5316C25	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 6 n. 7, XIII: 20-22, XIII: 30, XIII: 32	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-82B9DF61-7AFB-4EC4-841A-F405D03D7356	https://wikibase.inguma.eus/entity/Q44640	202-232	XII: 214 n. 15	UURNRT4V
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-72B6ED6C-F785-40A2-9BD3-97286914F6D6	https://wikibase.inguma.eus/entity/Q44642	75-80	XIV: 77	C4VUN4V3
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-C3EEBDBD-6A67-4523-90E6-F31FA4CF46B8	https://wikibase.inguma.eus/entity/Q44654	503-505	XIV: 504	NZWT8X4G
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-D74954E0-FE47-4A62-8BBC-C1B6F35605EA	https://wikibase.inguma.eus/entity/Q44673	529-536	XIII: 531	54FEWLGX
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-81A65839-6555-418D-BBAD-95C1F2DD6F12	https://wikibase.inguma.eus/entity/Q44674	57-91	VII: 65 n. 19, VII: 71	5VG66JQ6
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-249ABD4D-348A-4D10-95C5-5D5420C60933	https://wikibase.inguma.eus/entity/Q44675	21-32	VII: 22-26	EQ7QYJIW
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-5AB1B366-CA1E-4ECF-B8FC-1F3E0859709B	https://wikibase.inguma.eus/entity/Q44682	601-613	VIII: 603, VIII: 607-608	3MIA9B7H
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-27348FAE-F1CC-44BE-8434-AB87688A7266	https://wikibase.inguma.eus/entity/Q44683	123-152	VII: 145	CLXGIFB4
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-B4A9381A-9BF7-42F0-8255-CB21A9F40701	https://wikibase.inguma.eus/entity/Q44695	109-122	VII: 118	E65AQ8AI
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-72527B21-408E-4550-8FD0-74B45B956692	https://wikibase.inguma.eus/entity/Q44697	645-658	VIII: 652	QJ4YWQJS
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-AEBA3ADF-F1B3-4B5A-B0B9-47D3C21057AB	https://wikibase.inguma.eus/entity/Q44699	201-205	III: 204	NYEEAFVS
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-F54B73C6-0A27-4438-89C5-6DF479D723B2	https://wikibase.inguma.eus/entity/Q44700	346-349	XIII: 347	268Y82TN
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-46E9D804-1DCB-4C57-924C-F2DB65206866	https://wikibase.inguma.eus/entity/Q44708	689-695	VII: 694	IPB8KMJX
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-80D05D26-4EA7-49C1-8513-E281945D33EF	https://wikibase.inguma.eus/entity/Q44719	255-256	X: 255	3J5UX84L
https://wikibase.inguma.eus/entity/Q45881	Decrept E.	https://wikibase.inguma.eus/entity/statement/Q45881-5FC05546-6ACF-4901-A7E4-08B27611F4FE	https://wikibase.inguma.eus/entity/Q44086	247-276	XIII: 270	63GRGFLS
https://wikibase.inguma.eus/entity/Q45881	Decrept E.	https://wikibase.inguma.eus/entity/statement/Q45881-1F4B3EE6-A728-4959-981E-708092AF5346	https://wikibase.inguma.eus/entity/Q44194	481-499	X: 492	FJ49VJ3G
https://wikibase.inguma.eus/entity/Q45881	Decrept E.	https://wikibase.inguma.eus/entity/statement/Q45881-ACE107F4-A2B0-405A-96A6-75538606D5D5	https://wikibase.inguma.eus/entity/Q44214	501-521	X: 514	B5V58GRL
https://wikibase.inguma.eus/entity/Q45881	Decrept E.	https://wikibase.inguma.eus/entity/statement/Q45881-E43F4122-26D4-4365-88F5-1A955DA9ACB0	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 187	EBL26GYI
https://wikibase.inguma.eus/entity/Q45881	Decrept E.	https://wikibase.inguma.eus/entity/statement/Q45881-9901DF4A-075C-4292-AD85-BFC7D879CD25	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 66	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-98BEED1D-BC32-43D8-B195-D4DC0F0F825C	https://wikibase.inguma.eus/entity/Q44083	583-613	X: 601	DQNRXZCT
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-2DD278B9-BFA3-4BDA-9989-DDF15C1B68C1	https://wikibase.inguma.eus/entity/Q44112	159-174	II: 168	98HVLI3W
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-230DEA08-8991-4996-95DA-F793AD3B0A78	https://wikibase.inguma.eus/entity/Q44207	269-300	VII: 298	N4A8VGKR
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-DDDEBFC5-5C18-41BC-BD78-62B0633DFB24	https://wikibase.inguma.eus/entity/Q44216	215-227	VIII: 222	UFFGRVS7
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-D12BC81F-1F24-4C44-9F50-89113B840FC3	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 185, II: 186 n. 4	YHKGRKY9
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-B0F35B3D-2DEC-4B09-BE84-BDD0AD256B45	https://wikibase.inguma.eus/entity/Q44286	355-370	VIII: 359 n. 8	2PEMD9NE
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-2A0EF789-5FC4-4DB7-B45D-24EF5F4983E1	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 37	DUY7WYGS
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-622FD54C-FC09-4B34-B162-06684D144030	https://wikibase.inguma.eus/entity/Q44391	251-260	XI: 254	DXT5LMLT
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-CAA16B1E-FFAE-408E-9615-1C5E13FAB9DC	https://wikibase.inguma.eus/entity/Q44401	1-115	V: 44 n. 8	PBNV3TBD
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-BC4E282C-B141-4814-8FA4-7FC0ED2D5064	https://wikibase.inguma.eus/entity/Q44500	511-513	XIV: 512	H3JXXTYC
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-20C885B5-48D1-4E9D-A440-4797E98DBBCA	https://wikibase.inguma.eus/entity/Q44523	505-522	XI: 520	4JGN5RXT
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-57610D44-C63C-4B11-8575-586FFA977DDC	https://wikibase.inguma.eus/entity/Q44525	427-429	VIII: 428	2Z8G8XJU
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-53710CC5-5D5A-4D06-AFF5-A9BA37297ACC	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 136 n. 35	EBL26GYI
https://wikibase.inguma.eus/entity/Q45882	Deen N. G. H.	https://wikibase.inguma.eus/entity/statement/Q45882-B7DBACFA-4378-4B66-8CD6-293310548529	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 20 n. 37	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45883	Deeters G.	https://wikibase.inguma.eus/entity/statement/Q45883-EAD9AE17-2A19-462A-92EB-B50D835DEA17	https://wikibase.inguma.eus/entity/Q44207	269-300	VII: 272 n. 8, VII: 285-286, VII: 288 n. 39	N4A8VGKR
https://wikibase.inguma.eus/entity/Q45883	Deeters G.	https://wikibase.inguma.eus/entity/statement/Q45883-1C36DB9C-5E3F-4778-8428-0B2F58C86486	https://wikibase.inguma.eus/entity/Q44302	117-158	I: 153 n. 104	ALMA6CYY
https://wikibase.inguma.eus/entity/Q45883	Deeters G.	https://wikibase.inguma.eus/entity/statement/Q45883-185EB2C9-88B3-4C48-8CD8-6F802245EC6D	https://wikibase.inguma.eus/entity/Q44308	171-192	IV: 172, IV: 176, IV: 178-179, IV: 181, IV: 188, IV: 191	9HJNCPED
https://wikibase.inguma.eus/entity/Q45883	Deeters G.	https://wikibase.inguma.eus/entity/statement/Q45883-305337A5-9AD7-402A-9995-0BED5311C7FC	https://wikibase.inguma.eus/entity/Q44336	133-148	V: 144 n. 21	64WMDA26
https://wikibase.inguma.eus/entity/Q45883	Deeters G.	https://wikibase.inguma.eus/entity/statement/Q45883-887AC5F1-7D9B-4FF3-BE07-28118FE12A55	https://wikibase.inguma.eus/entity/Q44382	359-365	I: 365	JF2NDXH9
https://wikibase.inguma.eus/entity/Q45883	Deeters G.	https://wikibase.inguma.eus/entity/statement/Q45883-E3C2A0B0-C841-4CE3-8378-00B018AC193D	https://wikibase.inguma.eus/entity/Q44401	1-115	V: 5, V: 89 n. 70, V: 90 n. 71, V: 92, V: 94, V: 100 n. 16, V: 102-103, V: 107	PBNV3TBD
https://wikibase.inguma.eus/entity/Q45883	Deeters G.	https://wikibase.inguma.eus/entity/statement/Q45883-B7B9FFB3-FE5F-4A94-808E-3B459D6BFA44	https://wikibase.inguma.eus/entity/Q44434	1-98	I: 41 n. 20, I: 50 n. 19, I: 92	N6WHDRJU
https://wikibase.inguma.eus/entity/Q45884	Del Castillo	https://wikibase.inguma.eus/entity/statement/Q45884-D8333088-54F1-4E89-8AEC-AB262E02310F	https://wikibase.inguma.eus/entity/Q44669	301-302	XIII: 302	X7QJCTVT
https://wikibase.inguma.eus/entity/Q45885	Del Estal E.	https://wikibase.inguma.eus/entity/statement/Q45885-84130230-1626-4275-BD7C-7461F6C533B4	https://wikibase.inguma.eus/entity/Q44228	47-62	II: 62 n. 34	BLUPHMWI
https://wikibase.inguma.eus/entity/Q45886	Del Valle Lersundi Á.	https://wikibase.inguma.eus/entity/statement/Q45886-3CC42A3E-88DC-4383-A144-1C5DE83E43C2	https://wikibase.inguma.eus/entity/Q44331	447-461	X: 447	8QRI7YBG
https://wikibase.inguma.eus/entity/Q45886	Del Valle Lersundi Á.	https://wikibase.inguma.eus/entity/statement/Q45886-DD059C2C-DC06-407D-B3B5-7B64B27B5F0E	https://wikibase.inguma.eus/entity/Q44715	467-492	XIV: 470	ST5SRV4K
https://wikibase.inguma.eus/entity/Q45887	Del Valle Lersundi F.	https://wikibase.inguma.eus/entity/statement/Q45887-4D63C455-2D75-4280-8513-8A11377A37B0	https://wikibase.inguma.eus/entity/Q44063	403-424	IX: 404, IX: 411-421	XTQ7VGKC
https://wikibase.inguma.eus/entity/Q45887	Del Valle Lersundi F.	https://wikibase.inguma.eus/entity/statement/Q45887-033A46C1-6BE8-4993-94C3-2C7AD8342AFE	https://wikibase.inguma.eus/entity/Q44255	1-235	IX: 118, IX: 120, IX: 124	BDAW24XE
