egilea,egilea_label,wd,ing_wd,wikidata,inguma,ing_wikidata
https://wikibase.inguma.eus/entity/Q35915,Aitor Basañez Llantada,,,,aitor-basanez-llantada,
https://wikibase.inguma.eus/entity/Q35916,Gaizka Insunza Aranceta,,,,gaizka-insunza-aranceta,
https://wikibase.inguma.eus/entity/Q35926,Enola Leiva Aroniz,,,,enola-leiva-aroniz,
https://wikibase.inguma.eus/entity/Q36082,Aitor Carrillo Pérez,,,,aitor-carrillo-perez,
https://wikibase.inguma.eus/entity/Q36290,Miren Santos Erice,,,,miren-santos-erice,
https://wikibase.inguma.eus/entity/Q36343,Olatz Zinkunegi Goitia,,,,olatz-zinkunegi-goitia,
https://wikibase.inguma.eus/entity/Q36353,Jon Fernandez Iriondo,,,,jon-fernandez-iriondo,
https://wikibase.inguma.eus/entity/Q36394,Ane Izagirre Arratibel,,,,ane-izagirre-arratibel,
https://wikibase.inguma.eus/entity/Q36395,Idoia Legorburu Fernandez,,,,idoia-legorburu-fernandez,
https://wikibase.inguma.eus/entity/Q1005,Miren Aguirregoitia Guenechea,,,,miren-aguirregoitia-guenechea,
https://wikibase.inguma.eus/entity/Q1172,Aida Castrillo Casado,,,,aida-castrillo-casado,
https://wikibase.inguma.eus/entity/Q1171,Joanes Lameirinhas Ortuoste,,,,joanes-lameirinhas-ortuoste,
https://wikibase.inguma.eus/entity/Q1170,Lorena Revert Sánchez,,,,lorena-revert-sanchez,
https://wikibase.inguma.eus/entity/Q1194,Kepa Matxain Iztueta,,,,kepa-matxain-iztueta,
https://wikibase.inguma.eus/entity/Q1266,Brahim Baba Yusuf,,,,brahim-baba-yusuf,
https://wikibase.inguma.eus/entity/Q1169,Pello Zabarte Narbaiza,,,,pello-zabarte-narbaiza,
https://wikibase.inguma.eus/entity/Q1265,Estibaliz Rodriguez Nuñez,,,,estibaliz-rodriguez-nunez,
https://wikibase.inguma.eus/entity/Q1253,Joana Garmendia Zaldua,,,,joana-garmendia-zaldua,
https://wikibase.inguma.eus/entity/Q1275,Jara Mendia García,,,,jara-mendia-garcia,
https://wikibase.inguma.eus/entity/Q1276,Jon Zabala Arando,,,,jon-zabala-arando,
https://wikibase.inguma.eus/entity/Q1267,Unai Nuñez Zabaleta,,,,unai-nunez-zabaleta,
https://wikibase.inguma.eus/entity/Q1373,Uzuri Castelo Moñux,,,,uzuri-castelo-monux,
https://wikibase.inguma.eus/entity/Q1672,Aitor Mendia Urrutia,,,,aitor-mendia-urrutia,
https://wikibase.inguma.eus/entity/Q1742,Ainara Aranberri Ruiz,,,,ainara-aranberri-ruiz,
https://wikibase.inguma.eus/entity/Q1664,Irune Corres Medrano,,,,irune-corres-medrano,
https://wikibase.inguma.eus/entity/Q1669,Irati León Hernández,,,,irati-leon-hernandez,
https://wikibase.inguma.eus/entity/Q1682,Maite Luengo Aguirre,,,,maite-luengo-aguirre,
https://wikibase.inguma.eus/entity/Q1668,Nerea Zubillaga Herran,,,,nerea-zubillaga-herran,
https://wikibase.inguma.eus/entity/Q1794,Esteve Clua Julve,,,,esteve-clua-julve,
https://wikibase.inguma.eus/entity/Q1927,Pablo Arrillaga Marquez,,,,pablo-arrillaga-marquez,
https://wikibase.inguma.eus/entity/Q207,Edurne Martinez Moreno,,,,edurne-martinez-moreno,
https://wikibase.inguma.eus/entity/Q211,Igor Suberbiola Zumalde,,,,igor-suberbiola-zumalde,
https://wikibase.inguma.eus/entity/Q2177,Alberto Diaz de Juguitu Gonzalez de Durana,,,,alberto-diaz-de-juguitu-gonzalez-de-durana,
https://wikibase.inguma.eus/entity/Q206,Rosa Mindeguia Petrirena,,,,rosa-mindeguia-petrirena,
https://wikibase.inguma.eus/entity/Q205,Virginia Díaz Gorriti,,,,virginia-diaz-gorriti,
https://wikibase.inguma.eus/entity/Q2128,Julen Orbegozo Terradillos,,,,julen-orbegozo-terradillos,
https://wikibase.inguma.eus/entity/Q278,Andere Jimeno Martitegi,,,,andere-jimeno-martitegi,
https://wikibase.inguma.eus/entity/Q2178,Leticia Garcia Fernandez,,,,leticia-garcia-fernandez-00,
https://wikibase.inguma.eus/entity/Q280,Olaia Biurrun Ascunce,,,,olaia-biurrun-ascunce,
https://wikibase.inguma.eus/entity/Q279,Uxue Garcia Zaballa,,,,uxue-garcia-zaballa,
https://wikibase.inguma.eus/entity/Q337,Paula Alvarez Huerta,,,,paula-alvarez-huerta,
https://wikibase.inguma.eus/entity/Q403,Irati Arizeta,,,,irati-arizeta,
https://wikibase.inguma.eus/entity/Q401,Jon Martinez Larrea,,,,jon-martinez-larrea,
https://wikibase.inguma.eus/entity/Q494,Ekain de Olano Martinitz-Xil,,,,ekain-de-olano-martinitz-xil,
https://wikibase.inguma.eus/entity/Q518,Enara San Juan Manso,,,,enara-san-juan-manso,
https://wikibase.inguma.eus/entity/Q568,Asier Angulo Alcalde,,,,asier-angulo-alcalde,
https://wikibase.inguma.eus/entity/Q495,Noemi Bergantiños Franco,,,,noemi-bergantinos-franco,
https://wikibase.inguma.eus/entity/Q497,Olaia Eizagirre Sagastibeltza,,,,olaia-eizagirre-sagastibeltza,
https://wikibase.inguma.eus/entity/Q573,Joseba Jon Longarte Arriola,,,,joseba-jon-longarte-arriola,
https://wikibase.inguma.eus/entity/Q656,Amaiur Olarza Goikoetxea,,,,amaiur-olarza-goikoetxea,
https://wikibase.inguma.eus/entity/Q571,Leire Untzueta Azurmendi,,,,leire-untzueta-azurmendi,
https://wikibase.inguma.eus/entity/Q569,Mirari Gaztañaga Etxeberria,,,,mirari-gaztanaga-etxeberria,
https://wikibase.inguma.eus/entity/Q575,Olatz Bastarrika Varela,,,,olatz-bastarrika-varela,
https://wikibase.inguma.eus/entity/Q662,Mikel Alonso Arrospide,,,,mikel-alonso-arrospide,
https://wikibase.inguma.eus/entity/Q861,Alexander Uriarte Cuadrado,,,,alexander-uriarte-cuadrado,
https://wikibase.inguma.eus/entity/Q870,Ane Zubizarreta Pagaldai,,,,ane-zubizarreta-pagaldai,
https://wikibase.inguma.eus/entity/Q859,Leire Amenabar Larrañaga,,,,leire-amenabar-larranaga,
https://wikibase.inguma.eus/entity/Q862,Maitane Pikaza Gorrotxategi,,,,maitane-pikaza-gorrotxategi,
https://wikibase.inguma.eus/entity/Q855,Xabier Hernandez Llona,,,,xabier-hernandez-llona,
https://wikibase.inguma.eus/entity/Q901,Sara Arruti Benito,,,,sara-arruti-benito,
https://wikibase.inguma.eus/entity/Q2549,Alexander Artzelus Muxika,,,,alexander-artzelus-muxika-00,
https://wikibase.inguma.eus/entity/Q2515,Igor Saenz Abarzuza,,,,igor-saenz-abarzuza,
https://wikibase.inguma.eus/entity/Q2489,Juan Abasolo Isasa,,,,juan-abasolo-isasa-00,
https://wikibase.inguma.eus/entity/Q2547,Iker Usobiaga,,,,iker-usobiaga,
https://wikibase.inguma.eus/entity/Q2592,Jon Azkune Torres,,,,jon-azkune-torres,
https://wikibase.inguma.eus/entity/Q2798,Imanol Santamaria Goicuria,,,,imanol-santamaria-goicuria,
https://wikibase.inguma.eus/entity/Q2928,Aitor Castañeda Zumeta,,,,aitor-castaneda-zumeta,
https://wikibase.inguma.eus/entity/Q2881,Sergio Monforte del Valle,,,,sergio-monforte-del-valle,
https://wikibase.inguma.eus/entity/Q3194,Naia Eguskiza Sanchez,,,,naia-eguskiza-sanchez,
https://wikibase.inguma.eus/entity/Q3217,Olaia Larruskain Mandiola,,,,olaia-larruskain-mandiola,
https://wikibase.inguma.eus/entity/Q3557,Mikel Gartziarena San Policarpo,,,,mikel-gartziarena-san-policarpo,
https://wikibase.inguma.eus/entity/Q3898,Beñat Muguruza Aseginolaza,,,,benat-muguruza-aseginolaza,
https://wikibase.inguma.eus/entity/Q3933,Maddalen Epelde Juaristi,,,,maddalen-epelde-juaristi,
https://wikibase.inguma.eus/entity/Q4029,Marina Sagastizabal Emilio-Yus,,,,marina-sagastizabal-emilio-yus,
https://wikibase.inguma.eus/entity/Q4121,Gabriel Rodriguez San Juan,,,,gabriel-rodriguez-san-juan,
https://wikibase.inguma.eus/entity/Q4296,Irati de Pablo Delgado,,,,irati-de-pablo-delgado,
https://wikibase.inguma.eus/entity/Q4542,Garbiñe Bereziartua Etxeberria,,,,garbine-bereziartua-etxeberria,
https://wikibase.inguma.eus/entity/Q4809,Mikel Torres Aldave,,,,mikel-torres-aldave,
https://wikibase.inguma.eus/entity/Q5257,Nagore Enbeita Izagirre,,,,nagore-enbeita-izagirre,
https://wikibase.inguma.eus/entity/Q6125,Ana Gandara Sorarrain,,,,ana-gandara-sorarrain,
https://wikibase.inguma.eus/entity/Q6096,Esti Amenabarro Iraola,,,,esti-amenabarro-iraola,
https://wikibase.inguma.eus/entity/Q6236,Janire Castrillo Casado,,,,janire-castrillo-casado,
https://wikibase.inguma.eus/entity/Q7668,Alaitz Tresserras Angulo,,,,alaitz-tresserras-angulo,
https://wikibase.inguma.eus/entity/Q8129,Itziar Rekalde Rodriguez,,,,itziar-rekalde-rodriguez,
https://wikibase.inguma.eus/entity/Q9181,Pedro Lonbide Lizarralde,,,,pedro-lonbide-lizarralde,
https://wikibase.inguma.eus/entity/Q9535,Lan Kide Aurrezkia (Ikerketa Ekonomikoen Departamentua),,,,lan-kide-aurrezkia-ikerketa-ekonomikoen-departamentua,
https://wikibase.inguma.eus/entity/Q9731,J. Agirre Kolektiboa,,,,j-agirre-kolektiboa,
https://wikibase.inguma.eus/entity/Q9885,Xan Irigarai,,,,xan-irigarai,
https://wikibase.inguma.eus/entity/Q11251,Carmen Etxebarria Miguel,,,,carmen-etxebarria-miguel,
https://wikibase.inguma.eus/entity/Q11662,José Juan Beristain Oñaderra,,,,jose-juan-beristain-onaderra,
https://wikibase.inguma.eus/entity/Q11918,Aitziber Nuñez Zabaleta,,,,aitziber-nunez-zabaleta,
https://wikibase.inguma.eus/entity/Q12510,Edurne Apalategi Begiristain,,,,edurne-apalategi-begiristain,
https://wikibase.inguma.eus/entity/Q12641,Maite Altuna Bengoa,,,,maite-altuna-bengoa,
https://wikibase.inguma.eus/entity/Q34774,Mikel Pérez Gónzalez,,,,mikel-perez-gonzalez,
https://wikibase.inguma.eus/entity/Q34795,Lo Eizagirre Erguin,,,,lo-eizagirre-erguin,
https://wikibase.inguma.eus/entity/Q34796,Amaia Otegi Alvarez,,,,amaia-otegi-alvarez,
https://wikibase.inguma.eus/entity/Q34797,Tania Sajeras Santander,,,,tania-sajeras-santander,
https://wikibase.inguma.eus/entity/Q34897,Andrea Santos,,,,andrea-santos,
