artikulua	wd	p1guid	inguma	title	data	wd_egileak	issue	sp	ep	doi	ojs_landing	pdf	wd_upload
https://wikibase.inguma.eus/entity/Q34679	Q76507773	https://wikibase.inguma.eus/entity/statement/Q34679-1C2116F4-F0FB-4C46-BDA8-AA3AEF1DA6B0	zaborkeriak-ari-bira-dugun-egina	Zaborkeriak ari bira, dugun egina	1993-01-01T00:00:00Z	"""1"": ""Q76876190"""	7	17	29		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3744	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3744/3853	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q15868	Q77311765	https://wikibase.inguma.eus/entity/statement/Q15868-53E28157-D9AA-43A1-BE50-54B7B9DA9B5A	euskal-botere-judizial-propioaren-inguruan-izandakoak-direnak-eta-beharko-luketenak	Euskal Botere Judizial propioaren inguruan: izandakoak, direnak eta beharko luketenak	2018-01-01T00:00:00Z	"""1"": ""Q104668615"""	105	71	95	10.26876/uztaro.105.2018.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4713	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4713/4822	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34621	Q76507678	https://wikibase.inguma.eus/entity/statement/Q34621-443EA731-5B55-4888-9222-86AA1D53E943	mugimendu-sozialak-eta-demokrazia-euskal-herrian-intsumisioa-eta-ekologismoa	Mugimendu sozialak eta demokrazia Euskal Herrian: intsumisioa eta ekologismoa	1995-01-01T00:00:00Z	"""3"": ""Q86993825"", ""1"": ""Q56507700"", ""2"": ""Q12265676"""	14	99	125		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3818	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3818/3927	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q27623	Q77312523	https://wikibase.inguma.eus/entity/statement/Q27623-41CFA9A6-702A-4ABC-A44F-09D126C36C3E	interesak-eta-amortizazioak	Interesak eta amortizazioak	2003-01-01T00:00:00Z	"""1"": ""Q76876190"""	44	3	17		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4109	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4109/4218	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34736	Q76507886	https://wikibase.inguma.eus/entity/statement/Q34736-2B1E03F2-BDED-439B-9640-48D76A3381CF	analogia-tipila-erving-goffman-en-azterbide-dramaturgikoa	Analogia tipila (Erving Goffman-en azterbide dramaturgikoa)	1991-01-01T00:00:00Z	"""1"": ""Q12261437"""	1	3	14		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3682	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3682/3791	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q16594	Q77311806	https://wikibase.inguma.eus/entity/statement/Q16594-6473262A-D3EA-4626-B74E-41CFAB046299	zenbakiak-eta-letrak-historia-arloko-lanak-uztaro-aldizkarian	Zenbakiak eta letrak. Historia arloko lanak Uztaro aldizkarian	2017-01-01T00:00:00Z	"""1"": ""Q12263593"""	100	11	20	10.26876/uztaro.100.berezia.2017.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4647	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4647/4756	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34733	Q76507890	https://wikibase.inguma.eus/entity/statement/Q34733-ABE33E82-3E83-4D5A-883B-2FB8427271DF	metal-aroak-euskal-herrian-eneolito-brontze-eta-burdin-aroa	Metal aroak Euskal Herrian. Eneolito, brontze, eta burdin aroa	1991-01-01T00:00:00Z	"""1"": ""Q99728919"""	1	77	103		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3690	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3690/3799	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34506	Q76507349	https://wikibase.inguma.eus/entity/statement/Q34506-DD3A80B8-E063-4D98-99D1-48F9DFBAFE2E	herkules-zutabean-humanismoko-arte-mintzoduna-euskal-herrian	Herkules zutabean: humanismoko arte mintzoduna Euskal Herrian	2000-01-01T00:00:00Z	"""1"": ""Q12258485"", ""2"": ""Q104668678"""	34	15	37		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4046	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4046/4155	
https://wikibase.inguma.eus/entity/Q16607	Q77311793	https://wikibase.inguma.eus/entity/statement/Q16607-5C585DCF-3D94-45DB-8325-1C0FD75BBE87	artearen-arloko-produkzio-zientifikoa-euskaraz-xx-mendearen-amaieran-eta-xxiaren-hasieran-ueuren-uztaro-aldizkariaren-ekarpena	Artearen arloko produkzio zientifikoa euskaraz XX. mendearen amaieran eta XXI.aren hasieran. UEUren UZTARO aldizkariaren ekarpena	2017-01-01T00:00:00Z	"""1"": ""Q55948365"", ""2"": ""Q87345966"""	100	5	28	10.26876/uztaro.100.2017.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4637	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4637/4746	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34642	Q76507756	https://wikibase.inguma.eus/entity/statement/Q34642-6949D5AF-F365-4C86-8365-35511C50990B	prentsa-nazionala-eta-prentsa-lokala	Prentsa nazionala eta prentsa lokala	1994-01-01T00:00:00Z	"""1"": ""Q12260387"""	12	55	65		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3803	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3803/3912	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q13419			larramendiren-hiztegi-hirukoitzaren-digitalizazioa-karaktereen-ezagutze-optikoa-eta-wikitekara-igotzea-00	Larramendiren Hiztegi Hirukoitzaren digitalizazioa. Karaktereen ezagutze optikoa eta Wikitekara igotzea	2022-01-01T00:00:00Z	"""1"": ""Q57694630"", ""2"": ""Q130759832"""	120	83	93	10.26876/uztaro.120.2022.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4981	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4981/5090	
https://wikibase.inguma.eus/entity/Q34611	Q76507703	https://wikibase.inguma.eus/entity/statement/Q34611-BEE9A40E-7AAD-45AC-815B-3FCD0941836E	lan-harremanentzat-erronka-berria-lana-kapitala-nahasketa	Lan-harremanentzat erronka berria: lana-kapitala nahasketa	1995-01-01T00:00:00Z	"""1"": ""Q104668589"""	15	141	157		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3831	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3831/3940	
https://wikibase.inguma.eus/entity/Q34609	Q76507584	https://wikibase.inguma.eus/entity/statement/Q34609-16C4FFB0-CB5A-4708-873F-93EFFE0F7B60	nazioaren-subiranotasun-monetarioa	Nazioaren subiranotasun monetarioa	1996-01-01T00:00:00Z	"""1"": ""Q76876190"""	16	13	20		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3835	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3835/3944	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q14015	Q130763211	https://wikibase.inguma.eus/entity/statement/Q14015-2DB7856F-B379-4C61-91D3-CC5C64AAE686	giza-eskubideetarako-hezkuntza-gatazka-osteko-gizartean-teoriatik-praktikara	Giza eskubideetarako hezkuntza gatazka osteko gizartean. Teoriatik praktikara	2021-01-01T00:00:00Z	"""1"": ""Q130759827"""	117	55	73	10.26876/uztaro.117.2021.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4939	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4939/5048	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34671	Q76507793	https://wikibase.inguma.eus/entity/statement/Q34671-3F3CD0C0-3951-4F54-9F52-31CD83397D89	gazte-taldeen-errepresentazio-soziala	Gazte-taldeen errepresentazio soziala	1993-01-01T00:00:00Z	"""1"": ""Q98842614"""	7	155	179		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3750	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3750/3859	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34587	Q76507639	https://wikibase.inguma.eus/entity/statement/Q34587-7238A8B4-5F7D-4182-8B44-945FA055A965	telebista-albistegiak-diversitas-inter-pares	Telebista-albistegiak: diversitas inter pares	1996-01-01T00:00:00Z	"""1"": ""Q77308972"""	19	41	54		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3866	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3866/3975	
https://wikibase.inguma.eus/entity/Q13722	Q130763013	https://wikibase.inguma.eus/entity/statement/Q13722-208726D8-6F3F-4277-A400-357CD3DCE56A	hominidoen-homo-eta-mulier-fakultate-mentalak-eta-produktuak-euskal-herrian	Hominidoen (homo eta mulier) fakultate mentalak eta produktuak Euskal Herrian	2021-01-01T00:00:00Z	"""1"": ""Q12260477"""	119	167	179	10.26876/uztaro.119.2021.9	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4970	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4970/5079	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q17305	Q76506567	https://wikibase.inguma.eus/entity/statement/Q17305-EBE60FE9-A146-49E8-92D1-BB851563B2FB	ebola-eguneroko-pentsamenduan-barneratzen-gizarte-irudikapena-arrisku-hautematea-eta-emozioak	Ebola eguneroko pentsamenduan barneratzen: gizarte-irudikapena, arrisku-hautematea eta emozioak	2016-01-01T00:00:00Z	"""1"": ""Q64008014"""	96	49	64	10.26876/uztaro.96.2016.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4610	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4610/4719	
https://wikibase.inguma.eus/entity/Q15101	Q130763552	https://wikibase.inguma.eus/entity/statement/Q15101-4BE9FF3E-5534-48DA-9DD4-EE0FED90B801	la-manada-auziko-sententziaren-jarraipena-twitterren-bortxaketaren-kulturari-buruzko-gizarte-irudikapenak-iraultzen	La Manada auziko sententziaren jarraipena Twitterren: bortxaketaren kulturari buruzko gizarte-irudikapenak iraultzen	2019-01-01T00:00:00Z	"""2"": ""Q81509902"", ""3"": ""Q64008014"", ""1"": ""Q64008018"""	110	85	102	10.26876/uztaro.110.2019.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4765	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4765/4874	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34619	Q76507684	https://wikibase.inguma.eus/entity/statement/Q34619-5A3BD318-6E32-4F7E-B489-E2C9B5BB1E27	bioaniztasunaren-galera-eta-jabego-eskubideak	Bioaniztasunaren galera eta jabego-eskubideak	1995-01-01T00:00:00Z	"""1"": ""Q58456759"""	15	3	15		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3824	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3824/3933	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q28544	Q76507339	https://wikibase.inguma.eus/entity/statement/Q28544-7B07F2B7-B213-4A0F-8E18-740BC6B3D196	metaanalisiaren-azterketa-kritikak-eta-ekarpenak	Metaanalisiaren azterketa: kritikak eta ekarpenak	2001-01-01T00:00:00Z	"""2"": ""Q47701526"", ""1"": ""Q78190871"""	39	75	83		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4079	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4079/4188	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q24175	Q76506981	https://wikibase.inguma.eus/entity/statement/Q24175-2A5B7ADF-E2E7-4499-B454-2A29BABB3646	gerra-zibila-euskal-herrian-bide-berriak-legutioko-erasoaldia	Gerra Zibila Euskal Herrian. Bide berriak: Legutioko erasoaldia	2008-01-01T00:00:00Z	"""1"": ""Q12263593"""	67	33	56		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4366	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4366/4475	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q17470	Q77311978	https://wikibase.inguma.eus/entity/statement/Q17470-16D8792F-79F5-4A44-B3E4-953C438B9986	jarduera-fisikoaren-rola-emakume-presoen-bizi-kalitatean	Jarduera fisikoaren rola emakume presoen bizi-kalitatean	2015-01-01T00:00:00Z	"""3"": ""Q104668787"", ""2"": ""Q64008021"", ""4"": ""Q88866323"", ""1"": ""Q104668788"""	95	99	115	10.26876/uztaro.95.2015.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4601	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4601/4710	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q24609	Q77312282	https://wikibase.inguma.eus/entity/statement/Q24609-18EF0DF8-F034-4319-90DC-6B092F9901F1	garapen-proiektu-eta-programetan-parte-hartzeko-eredu-eraldatzaileak-eztabaidatzeko-ildoak	Garapen-proiektu eta programetan parte hartzeko eredu eraldatzaileak eztabaidatzeko ildoak	2008-01-01T00:00:00Z	"""1"": ""Q99448204"""	64	37	49		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4339	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4339/4448	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q37439			erromatar-emakume-idazleak-jakingarriak-eta-lekukotasunak	Erromatar emakume idazleak: jakingarriak eta lekukotasunak	2022-01-01T00:00:00Z	"""1"": ""Q130759823"""	123	147	164	10.26876/uztaro.123.2022.7	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5022	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5022/5131	
https://wikibase.inguma.eus/entity/Q31019	Q76507293	https://wikibase.inguma.eus/entity/statement/Q31019-4AFF2880-BF40-4FC9-8C33-1509869FF7AF	esklabo-iraultzak-erromatar-errepublikaren-krisialdian-gizarte-gatazken-ered	Esklabo-iraultzak erromatar errepublikaren krisialdian: gizarte-gatazken ered...	2001-01-01T00:00:00Z	"""1"": ""Q104668680"""	36	25	39		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4058	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4058/4167	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q26909	Q77312476	https://wikibase.inguma.eus/entity/statement/Q26909-3797ADEC-6D48-4B41-896B-DCCEC773E3A4	hezkuntza-berezian-esku-hartzeko-oinarri-psikologikoak-erabilera-praktikorako-baliabideak	Hezkuntza Berezian esku hartzeko oinarri psikologikoak. Erabilera praktikorako baliabideak	2004-01-01T00:00:00Z	"""1"": ""Q80141682"", ""5"": ""Q86985204"", ""2"": ""Q104668632"", ""3"": ""Q104668630"", ""4"": ""Q104668631"""	49	59	86		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4143	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4143/4252	
https://wikibase.inguma.eus/entity/Q22145	Q77312143	https://wikibase.inguma.eus/entity/statement/Q22145-6B0C046B-F24E-4A44-8C33-F75A86899EC2	emakumeen-eta-gizonen-berdintasunerako-legearen-hedapena-eta-irudikapena-egunkarietan	Emakumeen eta Gizonen Berdintasunerako Legearen hedapena eta irudikapena egunkarietan	2012-01-01T00:00:00Z	"""1"": ""Q64008014"", ""4"": ""Q87113700"", ""3"": ""Q76877047"", ""2"": ""Q98841172"", ""5"": ""Q77049133"""	82	83	97	10.26876/uztaro.82.2012.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4489	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4489/4598	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34605	Q76507593	https://wikibase.inguma.eus/entity/statement/Q34605-0C815A0B-EEC4-476C-B35C-D19A7C39F8FE	alkoholaren-kontrako-kanpainak-edan-neurriaren-bila-marketingaren-bidez-1996	Alkoholaren kontrako kanpainak: edan-neurriaren bila marketingaren bidez 1996	1996-01-01T00:00:00Z	"""1"": ""Q98842883"""	16	79	97		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3845	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3845/3954	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q28423	Q76507259	https://wikibase.inguma.eus/entity/statement/Q28423-2D327543-6800-4E70-BE59-F62EEBA13272	aditzaren-aspektuaz-edo-gaztelaniazko-orainaldi-historikoaren-baliagarritasunaz-euskaraz	Aditzaren aspektuaz edo gaztelaniazko orainaldi historikoaren baliagarritasunaz euskaraz	2002-01-01T00:00:00Z	"""1"": ""Q99339280"""	41	15	26		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4090	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4090/4199	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q28542	Q76507344	https://wikibase.inguma.eus/entity/statement/Q28542-07268D55-06F2-42A0-AA4E-4CDBC97D935B	gatazken-koponketa-gizakietan-eta-beste-primateetan	Gatazken koponketa gizakietan eta beste primateetan	2001-01-01T00:00:00Z	"""1"": ""Q77309390"""	39	85	99		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4080	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4080/4189	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q15629	Q77311787	https://wikibase.inguma.eus/entity/statement/Q15629-7DC83704-D486-4EDB-BA12-1951E97B3B42	barne-komunikazioa-kooperatibetan-entzunak-sentitzen-dira-langileak-kasu-azterketa-mondragonen	Barne-komunikazioa kooperatibetan: entzunak sentitzen dira langileak? Kasu-azterketa MONDRAGONen	2018-01-01T00:00:00Z	"""1"": ""Q104668606"", ""2"": ""Q98831659"", ""3"": ""Q104668605"""	107	53	74	10.26876/uztaro.107.2018.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4733	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4733/4842	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q22374	Q77312104	https://wikibase.inguma.eus/entity/statement/Q22374-C75720D4-DCB9-42F9-8C4E-16BAA5D7579C	hondakinen-kudeaketa-autonomia-erkidegoen-arteko-ezberdintasunak	Hondakinen kudeaketa: autonomia-erkidegoen arteko ezberdintasunak	2012-01-01T00:00:00Z	"""1"": ""Q104668752"", ""2"": ""Q104668751"""	80	109	121	10.26876/uztaro.80.2012.6	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4472	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4472/4581	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34604	Q76507597	https://wikibase.inguma.eus/entity/statement/Q34604-58A25E11-0C1E-43FB-BD44-43E896130965	iraganeko-jazoerak-zelan-hurbildu-narrazioan-eta-albisteetan	Iraganeko jazoerak zelan hurbildu narrazioan eta albisteetan	1996-01-01T00:00:00Z	"""1"": ""Q98842230"""	16	99	108		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3840	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3840/3949	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34665	Q76507807	https://wikibase.inguma.eus/entity/statement/Q34665-C14678A0-3BF9-4756-94A8-70D4AF3D0F80	arrasateko-toponimia-edo-izen-izanaren-sintonia	Arrasateko toponimia (edo IZEN-IZANaren sintonia)	1993-01-01T00:00:00Z	"""1"": ""Q104668553"""	8	93	103		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3758	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3758/3867	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q18770	Q77311987	https://wikibase.inguma.eus/entity/statement/Q18770-2A0C74F3-04DB-4492-9675-7E6E00D0E0BF	oinarrizko-errentaren-proposamena-nafarroan-eta-euskal-autonomia-erkidegoan	Oinarrizko errentaren proposamena Nafarroan eta Euskal Autonomia Erkidegoan	2014-01-01T00:00:00Z	"""1"": ""Q104668784"", ""3"": ""Q99449465"", ""2"": ""Q81617874"""	88	17	30	10.26876/uztaro.88.2014.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4534	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4534/4643	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q37317	Q130761232	https://wikibase.inguma.eus/entity/statement/Q37317-A64D4ECB-3A78-48A0-973E-BF13700B4DE5	gizarte-zerbitzuen-euskal-sistemaren-barne-koordinazioa-aztergai	Gizarte Zerbitzuen Euskal Sistemaren barne-koordinazioa aztergai	2023-01-01T00:00:00Z	"""1"": ""Q130759777"""	124	103	123	10.26876/uztaro.124.2023.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5037	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5037/5146	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34723	Q76507905	https://wikibase.inguma.eus/entity/statement/Q34723-CC98C7E2-F737-4BD5-99DA-21D12AB3076C	zerbitzuen-sektorea-euskal-ekonomi-krisiaren-irtenbide	Zerbitzuen sektorea: euskal ekonomi krisiaren irtenbide?	1991-01-01T00:00:00Z	"""1"": ""Q88303116"""	2	63	82		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3699	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3699/3808	
https://wikibase.inguma.eus/entity/Q24616	Q77312358	https://wikibase.inguma.eus/entity/statement/Q24616-E4195552-65E7-4C62-AC15-62918F2B9EA7	antropologia-feministaren-sorrera-eta-teoria-antropologiko-feminista-nagusiak	Antropologia feministaren sorrera eta teoria antropologiko feminista nagusiak	2007-01-01T00:00:00Z	"""1"": ""Q87761582"""	63	11	19		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4328	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4328/4437	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q27451	Q77312554	https://wikibase.inguma.eus/entity/statement/Q27451-B60EE850-2A65-4415-94AD-A1425B9ED5A8	meatzaritza-nekazari-herri-batean-1844-1982	Meatzaritza nekazari-herri batean. 1844-1982	2003-01-01T00:00:00Z	"""1"": ""Q85822496"""	45	3	27		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4116	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4116/4225	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34685	Q76507878	https://wikibase.inguma.eus/entity/statement/Q34685-384DA719-A896-40D7-AA6E-12FA02595530	kazetarien-tipologiarako-zenbait-ohar	Kazetarien tipologiarako zenbait ohar	1992-01-01T00:00:00Z	"""1"": ""Q77301370"""	6	99	109		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3736	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3736/3845	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34735	Q76507888	https://wikibase.inguma.eus/entity/statement/Q34735-7B5FFAAF-89DE-4AA9-829B-9D3718D11204	sistema-ekonomikoaren-bikoiztasuna-eta-prezio-kontrolerako-teoria-bat	Sistema ekonomikoaren bikoiztasuna eta prezio-kontrolerako teoria bat	1991-01-01T00:00:00Z	"""1"": ""Q76876190"""	1	35	51		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3684	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3684/3793	2024-11-03T00:00:00Z
