wiki_id,lila_id
L273384,lemma/101184
L273396,lemma/102638
L273411,lemma/101993
L273427,lemma/102022
L273433,lemma/102030
L273470,lemma/102064
L260010,lemma/90592
L260011,lemma/138633
L260016,lemma/90655
L260042,lemma/33205
L260050,lemma/90711
L260061,lemma/90859
L260068,lemma/90858
L260073,lemma/90877
L260091,lemma/365
L260093,lemma/33592
L260104,lemma/91189
L260108,lemma/398
L260127,hypolemma/4253
L260128,lemma/91200
L260135,lemma/91208
L260137,lemma/91210
L260143,lemma/91213
L260144,lemma/91215
L260152,lemma/91227
L260156,lemma/91229
L260167,lemma/91236
L260179,hypolemma/4307
L260213,lemma/91254
L260216,lemma/91260
L260221,lemma/91481
L260231,lemma/91507
L260232,lemma/91275
L260236,lemma/91281
L260252,lemma/34205
L260262,lemma/91307
L260285,lemma/91329
L260308,lemma/92104
L260318,lemma/91356
L260328,lemma/91362
L260333,lemma/91373
L260337,lemma/91369
L260339,lemma/91364
L260361,lemma/91386
L260363,lemma/91387
L260375,lemma/91423
L260382,lemma/91397
L260386,hypolemma/4371
L260388,lemma/91404
L260393,lemma/91406
L260397,lemma/91410
L260435,lemma/91436
L260449,lemma/91451
L260452,lemma/91452
L260453,lemma/91453
L260458,lemma/138276
L260465,lemma/91468
L260466,lemma/91467
L260467,hypolemma/4446
L260493,lemma/91478
L260504,lemma/91485
L260509,lemma/92092
L260516,lemma/92062
L260532,lemma/91497
L260536,lemma/91498
L260562,lemma/91511
L260568,lemma/91517
L260574,lemma/35356
L260577,lemma/91527
L260588,lemma/91534
L260593,lemma/91537
L260595,lemma/91539
L260618,lemma/91559
L260621,lemma/91563
L260626,lemma/35462
L260663,lemma/91596
L260668,lemma/91602
L260678,lemma/91611
L260759,lemma/91624
L260761,lemma/91626
L260794,lemma/91649
L260799,lemma/91652
L260831,lemma/91675
L260833,lemma/91676
L260844,lemma/91685
L260867,lemma/91700
L260872,lemma/138309
L267430,lemma/96226
L267432,lemma/96241
L267441,lemma/96247
L267442,lemma/96248
L267460,hypolemma/9243
L267469,lemma/96262
L267495,lemma/96309
L267513,hypolemma/113169
L267514,lemma/97812
L267520,lemma/96294
L267535,lemma/96300
L267540,lemma/96306
L267546,lemma/96311
L267558,hypolemma/9309
L267567,lemma/96357
L267577,lemma/136194
L267588,hypolemma/9336
L267591,lemma/96346
L267615,lemma/96362
L267618,lemma/96364
L267639,lemma/96378
L267645,lemma/96384
L267656,lemma/96394
L267664,lemma/96397
L267695,lemma/96421
L267715,lemma/96432
L267716,lemma/96433
L267720,lemma/96436
L267723,lemma/141740
L267734,lemma/96444
L267740,lemma/96450
L267743,lemma/96453
L267757,lemma/96465
L267767,lemma/96471
L267769,hypolemma/9538
L267886,lemma/96492
L267887,lemma/96495
L267905,lemma/96510
L267911,lemma/44069
L267913,lemma/97666
L267945,lemma/96516
L267947,lemma/96519
L267976,lemma/96534
L267980,lemma/97667
L268009,lemma/96558
L268012,lemma/96564
L268036,lemma/93517
L268042,lemma/97005
L268048,lemma/96580
L268062,lemma/97680
L268063,lemma/96592
L268088,lemma/96604
L268089,hypolemma/96049
L268091,lemma/96607
L268097,lemma/96613
L268101,hypolemma/88809
L268244,lemma/96640
L268249,lemma/96645
L268256,lemma/96651
L268259,lemma/96652
L268261,lemma/96654
L268264,lemma/97516
L268266,lemma/96656
L268272,lemma/96660
L268273,lemma/97817
L268278,lemma/96662
L268280,lemma/96665
L268289,lemma/97818
L268292,hypolemma/9729
L268307,lemma/96683
L268314,lemma/96690
L268347,lemma/96716
L268363,lemma/96722
L268367,lemma/96726
L268373,lemma/96748
L268380,lemma/96739
L268387,lemma/96744
L268395,lemma/96752
L268397,lemma/96754
L268403,lemma/104773
L268426,lemma/96774
L268442,lemma/96786
L268447,lemma/96795
L268449,lemma/96788
L268462,lemma/96794
L268463,lemma/96795
L268496,lemma/96824
L268507,lemma/96837
L268512,lemma/4033
L268519,lemma/96849
L268550,hypolemma/113015
L268564,lemma/44947
L268586,lemma/96894
L268592,lemma/96898
L268602,lemma/96908
L268618,lemma/96924
L268624,lemma/96929
L268626,lemma/96930
L268632,lemma/96935
L268644,lemma/96943
L268650,hypolemma/9962
L268675,hypolemma/9993
L268691,lemma/45121
L268694,lemma/96980
L268702,lemma/97013
L268704,lemma/96988
L268725,lemma/97521
L268735,lemma/97007
L268736,lemma/97008
L268755,lemma/97020
L268769,lemma/97028
L268781,lemma/97038
L268792,hypolemma/10051
L268797,lemma/97052
L268810,lemma/97062
L268818,lemma/97068
L268826,lemma/97072
L268831,lemma/97324
L268835,lemma/97071
L268839,lemma/97081
L268848,lemma/97089
L268866,lemma/141751
L268873,lemma/97109
L268890,lemma/97124
L268895,lemma/97129
L268909,lemma/45383
L268937,lemma/141753
L268951,lemma/97174
L268955,lemma/97178
L268961,lemma/97184
L268969,lemma/97187
L268976,lemma/97193
L268992,lemma/97200
L268993,lemma/97207
L269002,lemma/97438
L269003,lemma/97204
L269011,lemma/97212
L269018,lemma/97221
L269035,lemma/97235
L269042,hypolemma/113171
L269069,lemma/97258
L269074,lemma/97262
L269078,lemma/97265
L269080,lemma/97268
L269082,lemma/97328
L269087,lemma/45571
L269104,hypolemma/10228
L269106,lemma/97287
L269107,lemma/95067
L269144,hypolemma/113116
L269150,lemma/97309
L269165,lemma/97317
L269169,lemma/97322
L269183,lemma/97341
L269185,hypolemma/10279
L269207,lemma/97362
L269221,lemma/97373
L269229,lemma/97383
L269239,lemma/97394
L269246,lemma/97400
L269276,lemma/97421
L269282,lemma/97424
L269287,lemma/97427
L269289,lemma/4297
L269293,lemma/97426
L269314,lemma/97443
L269331,lemma/97454
L269335,lemma/97458
L269340,lemma/97460
L279183,lemma/113430
L279214,lemma/113481
L279231,lemma/113491
L279247,lemma/113510
L279260,lemma/113514
L279271,lemma/113526
L279278,lemma/113544
L279299,lemma/113571
L279303,lemma/114064
L279306,lemma/113581
L279315,lemma/114067
L279325,lemma/114169
L279326,lemma/114065
L279334,lemma/113622
L279335,lemma/113623
L279363,lemma/113672
L279364,hypolemma/28766
L279368,lemma/113686
L279374,lemma/114166
L279382,hypolemma/28778
L279396,lemma/131378
L279403,lemma/113711
L279417,lemma/113750
L279438,lemma/113797
L279455,lemma/113821
L279461,lemma/114074
L279469,lemma/114156
L279480,lemma/113850
L279486,lemma/113861
L279495,lemma/113870
L279506,lemma/113727
L279509,lemma/113894
L279514,lemma/139228
L279517,lemma/67668
L279522,lemma/113900
L279524,lemma/113902
L279539,lemma/113935
L279548,lemma/113951
L279550,lemma/113961
L279561,lemma/113978
L279567,lemma/113811
L279569,lemma/113983
L279574,lemma/113989
L279581,lemma/114005
L279586,lemma/113732
L279587,lemma/113734
L279599,lemma/114006
L279607,lemma/114010
L279612,lemma/114085
L279616,lemma/114026
L279629,lemma/114044
L279644,lemma/114199
L279647,lemma/114202
L279663,lemma/114239
L279666,lemma/114233
L279675,lemma/114251
L279682,lemma/114272
L279685,lemma/114281
L279688,lemma/114285
L279693,lemma/114290
L279699,lemma/114312
L279701,lemma/114319
L279702,lemma/114320
L279706,hypolemma/29401
L279709,lemma/114330
L279723,lemma/114349
L279742,lemma/114377
L279749,lemma/114387
L279756,lemma/114409
L279780,lemma/115493
L279807,lemma/115495
L279809,lemma/114485
L279832,lemma/114520
L279840,lemma/114546
L279843,lemma/114549
L279844,lemma/115487
L279859,lemma/114583
L279867,lemma/114596
L279872,lemma/114608
L279884,lemma/114630
L279907,lemma/114681
L279914,lemma/114864
L279935,lemma/114697
L279936,lemma/114743
L279938,lemma/114745
L279942,lemma/114769
L279954,lemma/114172
L279966,lemma/114844
L279971,lemma/114264
L273781,lemma/102761
L273841,lemma/102867
L274056,lemma/103218
L275336,lemma/105672
L275944,lemma/107005
L277271,lemma/10922
L277349,lemma/109286
L279072,lemma/113108
L280660,lemma/116301
L282206,lemma/119455
L283297,lemma/122387
L283801,lemma/121543
L284830,lemma/124820
L285003,lemma/125076
L285108,lemma/125263
L285264,lemma/125575
L285753,lemma/126678
L285853,lemma/126925
L286445,lemma/128926
L287596,lemma/129973
L287703,lemma/130293
L313549,lemma/79087
L286436,lemma/23786
L257227,lemma/88538
L25837,lemma/122185
L261202,lemma/91935
L261368,lemma/92117
L265030,lemma/94825
L269206,lemma/97671
L271027,lemma/98424
L275167,lemma/105343
L277838,lemma/110481
L278335,lemma/111520
L278599,lemma/113311
L279051,lemma/113067
L281770,lemma/118508
L284679,lemma/124543
L285216,lemma/125477
L285897,lemma/127037
L464591,lemma/73106
L1110,lemma/4810
L11731,lemma/87344
L11771,lemma/101404
L12110,lemma/122214
L1734,lemma/97300
L21286,lemma/101633
L23280,lemma/101542
L255557,lemma/91125
L259139,lemma/90096
L25959,hypolemma/28991
L25962,lemma/96194
L260359,lemma/34608
L262886,lemma/93231
L268087,lemma/96605
L268573,lemma/96881
L272286,lemma/99986
L274017,lemma/103156
L277540,lemma/109930
L277868,lemma/110562
L280955,hypolemma/32031
L281080,lemma/117108
L281639,lemma/118294
L281786,lemma/120872
L282878,lemma/120957
L283899,lemma/123060
L284671,lemma/124555
L285140,lemma/125316
L285154,lemma/124395
L285724,lemma/126616
L287459,lemma/129876
L287660,lemma/130211
L29833,lemma/129328
L29834,lemma/130163
L37024,lemma/91028
L38175,lemma/120183
L38551,lemma/67845
L39624,lemma/88003
L40133,lemma/102681
L40134,lemma/100627
L40217,lemma/102776
L279975,lemma/105590
L279980,lemma/114904
L279981,lemma/106221
L279987,lemma/140030
L279989,lemma/114923
L279991,lemma/114929
L280007,lemma/114954
L280012,lemma/114980
L280019,lemma/115004
L280020,lemma/114619
L280021,lemma/115008
L280051,lemma/115087
L280074,lemma/115125
L280080,lemma/115135
L280082,lemma/115138
L280085,lemma/114347
L280090,lemma/114377
L280094,hypolemma/29475
L280096,lemma/114851
L280102,lemma/114402
L280103,lemma/114410
L280108,lemma/114456
L280112,lemma/115147
L280114,lemma/115525
L280115,hypolemma/30374
L280116,lemma/114491
L280120,lemma/114505
L280126,hypolemma/30370
L280138,lemma/115178
L280152,lemma/115203
L280188,lemma/115251
L280191,lemma/90756
L280193,lemma/16880
L280194,lemma/115253
L280204,hypolemma/30473
L280240,lemma/114794
L280246,lemma/114730
L280250,lemma/115363
L280252,lemma/115373
L280264,lemma/114801
L280266,lemma/115401
L280268,lemma/115404
L280269,lemma/68634
L280287,lemma/115572
L280291,lemma/139248
L280300,lemma/115583
L280311,lemma/115632
L280312,lemma/115573
L280316,lemma/115616
L280321,lemma/115624
L280324,lemma/115585
L280325,lemma/115628
L280331,lemma/115639
L280342,lemma/115658
L280357,lemma/115677
L280364,lemma/68998
L280382,lemma/115715
L280384,lemma/115719
L280405,lemma/115773
L280410,lemma/115776
L280428,lemma/115806
L280434,lemma/115825
L280440,lemma/115833
L280446,lemma/115854
L280462,lemma/115955
L280501,lemma/116054
L280516,lemma/116081
L280563,lemma/116156
L280566,lemma/116161
L280567,lemma/116162
L280570,lemma/120854
L280576,lemma/69878
L280580,lemma/116187
L280583,lemma/116186
L280584,lemma/116146
L280588,hypolemma/31194
L280593,lemma/116207
L280595,lemma/116211
L280597,lemma/116217
L280606,lemma/116250
L280607,lemma/116228
L280623,lemma/116261
L280629,lemma/116271
L280643,lemma/116293
L280648,hypolemma/31297
L280666,lemma/116391
L280667,lemma/118552
L275146,lemma/105270
L275162,lemma/105303
L275169,lemma/105356
L275174,lemma/101388
L275176,lemma/101389
L275178,lemma/9035
L275190,lemma/105093
L275193,lemma/105365
L275197,lemma/105392
L275215,lemma/105424
L275221,lemma/105444
L275226,lemma/105453
L275255,lemma/105454
L275278,lemma/105553
L275288,lemma/105563
L275306,lemma/105615
L275313,lemma/105641
L275325,hypolemma/18844
L275329,lemma/105660
L275332,lemma/105663
L275334,lemma/105667
L275335,lemma/105668
L275350,lemma/105704
L275359,lemma/105718
L275362,lemma/105722
L275364,lemma/105723
L275373,lemma/105734
L275382,hypolemma/18944
L275400,lemma/105762
L275406,lemma/130548
L275423,lemma/105780
L275425,lemma/105782
L275438,lemma/105836
L275445,lemma/136674
L275446,lemma/105870
L275454,lemma/105906
L275456,lemma/105908
L275464,lemma/105930
L275467,lemma/58089
L275474,lemma/106028
L275475,lemma/106029
L275493,lemma/109082
L275496,lemma/106089
L275501,lemma/106094
L275504,lemma/106092
L275517,lemma/109572
L275527,lemma/106153
L275531,lemma/106163
L275571,lemma/106246
L275577,lemma/106220
L275585,lemma/106283
L275591,lemma/106295
L275607,lemma/106330
L275610,lemma/106333
L275612,lemma/106346
L275614,lemma/106355
L275621,hypolemma/19622
L275627,lemma/106388
L275637,lemma/106402
L275640,lemma/106407
L275651,lemma/106421
L275659,lemma/106428
L275669,lemma/106440
L275670,lemma/109310
L275676,lemma/106451
L275686,lemma/106464
L275687,lemma/135676
L275697,lemma/106489
L275703,lemma/106503
L275704,lemma/106504
L275707,hypolemma/113141
L275711,lemma/106548
L275737,lemma/106573
L275749,lemma/106598
L275750,lemma/106601
L275756,lemma/106616
L275770,lemma/106651
L275786,lemma/106688
L275792,lemma/135748
L275807,lemma/106717
L275808,lemma/106718
L275836,hypolemma/20337
L275839,lemma/106798
L280672,lemma/116295
L280677,lemma/116284
L280691,lemma/116332
L280722,lemma/115611
L280726,lemma/116393
L280728,lemma/116394
L280747,lemma/116417
L280748,hypolemma/31417
L29829,lemma/111688
L38167,lemma/96424
L38543,lemma/107903
L40311,lemma/131367
L6805,lemma/108392
L72156,lemma/110237
L11748,lemma/127508
L11773,lemma/107741
L11777,lemma/116477
L11778,lemma/116569
L11779,lemma/118412
L11780,lemma/119286
L19615,lemma/122165
L25963,lemma/106156
L265078,hypolemma/112902
L270485,lemma/98024
L270769,lemma/98257
L271339,lemma/98737
L271666,lemma/99000
L272067,lemma/99667
L272130,lemma/99773
L272825,lemma/100990
L272845,lemma/101019
L272930,lemma/101179
L273192,lemma/101579
L273554,lemma/102202
L273922,lemma/103021
L274774,lemma/104632
L275301,lemma/105597
L275588,lemma/106287
L275589,lemma/106287
L276842,lemma/108367
L277106,lemma/108963
L277751,lemma/110351
L279259,lemma/113514
L279478,lemma/113849
L280199,lemma/115264
L280314,lemma/115612
L280470,lemma/116072
L280749,lemma/116417
L280751,hypolemma/31417
L280797,lemma/116490
L280807,lemma/116499
L280809,lemma/116500
L280839,lemma/116565
L280844,lemma/116570
L280855,lemma/116596
L280861,lemma/116605
L280864,lemma/116614
L280869,lemma/116625
L280883,lemma/116654
L280889,lemma/116681
L280890,lemma/116686
L280893,lemma/116697
L280894,lemma/116699
L280904,lemma/116713
L280912,lemma/116730
L280928,lemma/116752
L280949,lemma/116797
L280960,lemma/116828
L280962,lemma/116838
L280964,lemma/116843
L280965,lemma/116843
L280969,lemma/116860
L280978,lemma/116875
L280979,lemma/116880
L280982,lemma/116892
L280988,hypolemma/32176
L281002,lemma/116943
L281005,lemma/116951
L281007,lemma/116959
L281036,lemma/116421
L281059,lemma/117060
L281069,lemma/117087
L281070,hypolemma/32443
L281075,lemma/117097
L281106,lemma/117169
L269342,lemma/97462
L269344,lemma/97465
L269346,lemma/97464
L269348,lemma/97468
L269365,lemma/97477
L269386,lemma/97493
L269390,lemma/97297
L269416,lemma/136347
L269467,lemma/45983
L270339,lemma/97883
L270344,lemma/46024
L270362,lemma/97914
L270385,hypolemma/10538
L270389,lemma/97938
L270392,hypolemma/10544
L270408,lemma/97955
L270412,lemma/97960
L270434,lemma/97979
L270441,lemma/46170
L270447,hypolemma/10609
L270448,lemma/97987
L270454,lemma/97994
L270456,lemma/97995
L270471,lemma/98011
L270479,lemma/98019
L270481,hypolemma/10652
L270482,lemma/98022
L270500,hypolemma/10693
L270503,lemma/98037
L270507,lemma/98044
L270513,lemma/98048
L270520,lemma/98056
L270528,lemma/98981
L270534,lemma/98070
L270540,lemma/98074
L270550,lemma/98083
L270558,lemma/98089
L270567,lemma/98098
L270568,lemma/98096
L270575,lemma/98103
L270578,lemma/98121
L270585,lemma/98108
L270590,lemma/98113
L270596,lemma/98122
L270600,lemma/98167
L270605,lemma/138970
L270634,lemma/98071
L270640,lemma/98152
L270644,lemma/98154
L270648,lemma/98158
L270651,lemma/98160
L270658,lemma/98165
L270664,lemma/98169
L270679,hypolemma/10853
L270682,lemma/98191
L270683,lemma/98193
L270694,lemma/98201
L270695,lemma/98202
L270709,lemma/98211
L270711,lemma/98216
L270715,lemma/100395
L270718,lemma/98219
L270721,hypolemma/10900
L270730,lemma/98220
L270739,hypolemma/10961
L270772,lemma/98258
L270786,lemma/136369
L270797,lemma/98273
L270837,lemma/98306
L270839,lemma/98307
L270840,lemma/98309
L270851,lemma/98320
L270867,lemma/98331
L270874,lemma/98339
L270890,lemma/98354
L270898,lemma/98362
L270900,lemma/98364
L270906,lemma/98370
L270908,lemma/98373
L270939,lemma/98378
L270943,lemma/98400
L270949,lemma/98405
L270951,lemma/98438
L270953,lemma/98407
L270957,lemma/98412
L270961,lemma/100455
L270978,lemma/98462
L40313,hypolemma/16096
L438,lemma/92949
L5039,lemma/97005
L6290,lemma/91500
L7558,lemma/116432
L184993,lemma/92575
L238443,lemma/131241
L255576,lemma/87501
L16093,lemma/94024
L22599,hypolemma/110680
L229747,lemma/3086
L252836,lemma/131184
L254563,hypolemma/8
L254571,lemma/86850
L254583,lemma/86855
L254587,hypolemma/18
L254595,lemma/140765
L254607,lemma/3600
L254609,lemma/86874
L254663,lemma/86916
L254666,lemma/86919
L254675,lemma/86931
L254691,lemma/86949
L254706,lemma/86960
L254707,lemma/86961
L254715,lemma/86966
L254720,lemma/91083
L254728,lemma/86980
L254753,lemma/26376
L254767,lemma/87004
L254771,lemma/88231
L254823,lemma/87046
L254862,lemma/87216
L254903,lemma/87105
L254905,lemma/91061
L254907,lemma/89812
L254910,hypolemma/3085
L254914,lemma/87082
L254917,lemma/87109
L254933,lemma/87119
L254970,hypolemma/385
L254972,lemma/87152
L254973,lemma/87153
L254978,lemma/87156
L254982,lemma/87160
L254989,lemma/87166
L254990,lemma/87215
L254996,hypolemma/413
L254998,lemma/87173
L255000,lemma/87175
L255005,lemma/87178
L255016,lemma/26767
L255024,lemma/87195
L255043,lemma/87214
L255058,lemma/87225
L255070,lemma/87234
L255075,lemma/87240
L255081,lemma/87244
L255091,lemma/87249
L255093,lemma/87251
L255099,lemma/87256
L255102,lemma/87258
L255115,lemma/87272
L255119,lemma/88343
L255128,lemma/87282
L255140,lemma/87296
L255148,lemma/138361
L255152,lemma/87302
L255154,lemma/87307
L255170,lemma/87316
L255192,lemma/87327
L255220,lemma/87347
L255230,lemma/87357
L260888,lemma/91715
L260890,lemma/91684
L260893,lemma/91720
L260901,lemma/91725
L260906,lemma/35813
L260915,lemma/91732
L260927,lemma/35858
L260933,lemma/138343
L260941,lemma/91743
L260944,lemma/91746
L260946,lemma/91748
L260974,lemma/36195
L260983,lemma/91786
L261020,lemma/138320
L261025,lemma/91821
L261040,lemma/138321
L261047,lemma/91837
L261048,lemma/91838
L261057,lemma/91838
L261090,lemma/91866
L261093,lemma/91868
L261097,lemma/91829
L261129,lemma/1497
L261151,lemma/91899
L261165,lemma/91905
L261175,lemma/91867
L261187,lemma/138343
L261193,lemma/91927
L261195,lemma/91952
L261198,lemma/91932
L261229,lemma/91955
L261238,lemma/91916
L261260,lemma/91980
L261266,lemma/91985
L261270,lemma/91987
L261284,lemma/92061
L261286,lemma/91998
L261292,lemma/92002
L261326,lemma/92025
L261330,lemma/92034
L261337,lemma/92040
L261360,lemma/1781
L261362,lemma/92116
L261374,lemma/92128
L261388,lemma/92141
L261390,lemma/92143
L261392,lemma/92144
L261398,lemma/92156
L261409,lemma/92162
L261439,lemma/92188
L261440,lemma/92192
L261466,lemma/92209
L261471,lemma/92211
L261475,lemma/92212
L261479,lemma/92215
L261484,lemma/92219
L261529,lemma/92472
L261530,lemma/92242
L261609,lemma/93486
L261626,lemma/92947
L261635,lemma/1949
L261640,lemma/92259
L261653,lemma/92268
L261675,lemma/92280
L261681,lemma/92290
L261714,lemma/92319
L261755,lemma/92336
L261765,lemma/92344
L261772,lemma/93656
L261777,lemma/94927
L261785,lemma/92363
L261788,lemma/138366
L261796,lemma/38161
L261805,lemma/92360
L261810,lemma/92363
L261818,lemma/94928
L261822,lemma/92369
L261824,lemma/92373
L261842,lemma/92385
